Battleground,Code,Faction,Class,KB,D,HK,DD,HD,Honor,Win,Lose,Rol,BE
TK,TK36,Horde,Shaman,0,0,34,17636,109000,526,1,,heal,
TK,TK36,Alliance,Rogue,3,3,23,50239,18997,286,,1,dps,
TK,TK36,Horde,Shaman,0,4,30,19629,87569,518,1,,heal,
TK,TK36,Horde,Warrior,9,2,32,91965,20738,372,1,,dps,
TK,TK36,Horde,Demon Hunter,1,3,31,21503,2888,520,1,,dps,
TK,TK36,Alliance,Demon Hunter,4,2,25,85229,17286,294,,1,dps,
TK,TK36,Horde,Priest,10,1,33,212000,21176,524,1,,dps,
TK,TK36,Horde,Warrior,5,5,30,65103,10781,368,1,,dps,
TK,TK36,Alliance,Paladin,7,6,22,77932,28740,286,,1,dps,
TK,TK36,Alliance,Paladin,0,0,27,1281,189000,296,,1,heal,
TK,TK36,Alliance,Paladin,4,3,24,121000,31378,290,,1,dps,
TK,TK36,Alliance,Mage,1,2,21,25849,8216,267,,1,dps,
TK,TK36,Alliance,Mage,2,5,18,53364,7965,275,,1,dps,
TK,TK36,Horde,Priest,2,3,26,11844,72376,510,1,,heal,
TK,TK36,Alliance,Monk,0,5,21,6664,63217,280,,1,heal,
TP,TP24,Horde,Shaman,7,3,24,119000,32782,196,,1,dps,
TP,TP24,Horde,Mage,1,4,18,100000,22233,185,,1,dps,
TP,TP24,Alliance,Warlock,9,0,55,114000,24252,636,1,,dps,
TP,TP24,Alliance,Warlock,8,4,51,95000,32956,849,1,,dps,
TP,TP24,Horde,Shaman,0,8,15,18416,157000,176,,1,heal,
TP,TP24,Alliance,Warrior,15,1,51,152000,37830,844,1,,dps,
TP,TP24,Alliance,Rogue,8,2,43,76820,13389,825,1,,dps,
TP,TP24,Horde,Warrior,6,10,15,46259,7370,179,,1,dps,
TP,TP24,Alliance,Death Knight,7,4,46,128000,44140,831,1,,dps,
TP,TP24,Alliance,Warrior,6,4,41,59827,14672,809,1,,dps,
TP,TP24,Alliance,Mage,7,4,51,124000,6801,840,1,,dps,
TP,TP24,Alliance,Paladin,0,2,49,2617,167000,843,1,,heal,
TP,TP24,Horde,Warlock,1,8,15,74555,67191,175,,1,dps,
TP,TP24,Horde,Warlock,0,3,7,23858,12858,119,,1,dps,
TP,TP24,Alliance,Druid,1,1,52,4858,281000,845,1,,heal,
TP,TP24,Alliance,Demon Hunter,3,4,41,56661,9688,583,1,,dps,
TP,TP24,Horde,Mage,3,5,19,90463,17017,185,,1,dps,
TP,TP24,Horde,Druid,1,6,21,82700,11312,190,,1,dps,
TP,TP24,Horde,Paladin,5,8,22,96655,28330,192,,1,dps,
TP,TP24,Horde,Druid,1,6,20,56592,43499,187,,1,dps,
TP,TP25,Alliance,Hunter,4,2,11,43848,16223,271,,1,dps,1
TP,TP25,Horde,Shaman,10,2,28,51918,18143,462,1,,dps,1
TP,TP25,Alliance,Druid,2,5,7,31745,7522,252,,1,dps,1
TP,TP25,Horde,Shaman,5,1,31,88732,12113,479,1,,dps,1
TP,TP25,Alliance,Paladin,1,6,8,20053,4357,258,,1,dps,1
TP,TP25,Horde,Druid,1,2,16,22429,9349,447,1,,dps,1
TP,TP25,Alliance,Death Knight,1,3,10,47174,17004,274,,1,dps,1
TP,TP25,Horde,Warrior,5,3,23,28098,3715,449,1,,dps,1
TP,TP25,Horde,Shaman,0,2,15,7097,42227,445,1,,heal,1
TP,TP25,Alliance,Rogue,1,1,11,17031,2076,271,,1,dps,1
TP,TP25,Horde,Rogue,2,1,27,27813,5679,454,1,,dps,1
TP,TP25,Horde,Rogue,1,1,28,33688,9619,684,1,,dps,1
TP,TP25,Alliance,Druid,0,4,10,12997,19038,269,,1,heal,1
TP,TP25,Alliance,Hunter,2,3,9,40645,13736,264,,1,dps,1
TP,TP25,Horde,Warrior,5,3,25,32651,10611,453,1,,dps,1
TP,TP25,Alliance,Rogue,4,3,8,40786,12341,259,,1,dps,1
TP,TP25,Horde,Shaman,4,1,19,35607,18551,664,1,,dps,1
TP,TP25,Horde,Shaman,0,2,17,1767,71046,435,1,,heal,1
TP,TP25,Alliance,Warlock,3,1,12,71576,18054,294,,1,dps,1
TP,TP26,Alliance,Paladin,0,1,31,623,69320,306,,1,heal,
TP,TP26,Horde,Mage,2,5,23,61149,17803,329,1,,dps,
TP,TP26,Alliance,Paladin,5,7,29,85434,25430,306,,1,dps,
TP,TP26,Horde,Death Knight,9,4,23,69296,39877,327,1,,dps,
TP,TP26,Horde,Paladin,2,6,22,104000,42276,477,1,,dps,
TP,TP26,Alliance,Mage,5,2,21,66927,7766,279,,1,dps,
TP,TP26,Alliance,Hunter,10,0,39,113000,9861,350,,1,dps,
TP,TP26,Horde,Druid,0,4,20,32682,32452,469,1,,dps,
TP,TP26,Alliance,Druid,6,5,28,42210,4459,296,,1,dps,
TP,TP26,Horde,Shaman,1,4,22,20209,128000,474,1,,heal,
TP,TP26,Alliance,Priest,0,3,26,12395,97101,287,,1,heal,
TP,TP26,Horde,Priest,0,2,15,3067,4617,311,1,,heal,
TP,TP26,Horde,Paladin,5,6,21,61822,30752,473,1,,dps,
TP,TP26,Alliance,Paladin,6,2,40,89804,35855,352,,1,dps,
TP,TP26,Horde,Rogue,0,6,9,17178,12626,297,1,,dps,
TP,TP26,Alliance,Demon Hunter,4,7,25,77045,16977,290,,1,dps,
TP,TP26,Horde,Shaman,7,5,22,58562,27483,477,1,,dps,
TP,TP26,Horde,Paladin,3,4,17,34603,23084,463,1,,dps,
TP,TP26,Alliance,Druid,1,1,29,40800,10906,299,,1,dps,
TP,TP26,Alliance,Druid,8,1,42,80905,26023,355,,1,dps,
WG,WG40,Alliance,Druid,0,4,28,49626,16990,285,,1,dps,
WG,WG40,Alliance,Shaman,0,5,34,12090,98080,307,,1,heal,
WG,WG40,Horde,Druid,4,0,12,48444,17459,277,1,,dps,
WG,WG40,Horde,Death Knight,6,6,32,117000,42210,386,1,,dps,
WG,WG40,Alliance,Druid,0,5,26,1495,132000,279,,1,heal,
WG,WG40,Horde,Shaman,1,3,31,10437,107000,380,1,,heal,
WG,WG40,Alliance,Mage,3,5,32,100000,18330,301,,1,dps,
WG,WG40,Alliance,Mage,9,6,32,125000,13100,301,,1,dps,
WG,WG40,Alliance,Shaman,3,5,32,118000,11833,300,,1,dps,
WG,WG40,Horde,Death Knight,2,5,31,48443,63386,378,1,,dps,
WG,WG40,Alliance,Rogue,5,1,33,40052,9265,303,,1,dps,
WG,WG40,Horde,Warlock,12,3,38,98418,37005,249,1,,dps,
WG,WG40,Horde,Warlock,3,7,35,57621,30235,537,1,,dps,
WG,WG40,Horde,Warlock,4,7,29,79408,69097,526,1,,dps,
WG,WG40,Alliance,Mage,1,4,27,93972,26411,280,,1,dps,
WG,WG40,Horde,Monk,8,1,37,90969,36229,395,1,,dps,
WG,WG40,Horde,Monk,1,2,32,10892,113000,530,1,,heal,
WG,WG40,Alliance,Death Knight,10,5,32,150000,42645,302,,1,dps,
WG,WG40,Alliance,Monk,6,4,32,81208,28129,298,,1,dps,
WG,WG40,Horde,Druid,0,3,29,53924,34405,375,1,,dps,
WG,WG41,Alliance,Druid,1,5,14,49179,4133,309,,1,dps,1
WG,WG41,Alliance,Druid,0,5,13,15325,0,301,,1,dps,1
WG,WG41,Horde,Paladin,1,2,36,5279,95280,709,1,,heal,1
WG,WG41,Alliance,Rogue,6,2,17,49015,4222,319,,1,dps,1
WG,WG41,Horde,Priest,3,1,40,41963,114000,490,1,,heal,1
WG,WG41,Alliance,Druid,0,6,6,31415,21123,276,,1,dps,1
WG,WG41,Horde,Rogue,7,0,41,34279,5541,491,1,,dps,1
WG,WG41,Alliance,Priest,1,6,16,19682,44098,313,,1,heal,1
WG,WG41,Horde,Warlock,6,2,33,86577,49849,700,1,,dps,1
WG,WG41,Alliance,Shaman,0,7,9,10888,57664,283,,1,heal,1
WG,WG41,Alliance,Mage,4,2,13,58848,4638,131,,1,dps,1
WG,WG41,Horde,Shaman,7,3,38,70954,4853,485,1,,dps,1
WG,WG41,Horde,Demon Hunter,10,1,41,65618,14148,496,1,,dps,1
WG,WG41,Horde,Druid,2,4,36,33003,20448,182,1,,dps,1
WG,WG41,Horde,Hunter,3,4,34,35091,15295,706,1,,dps,1
WG,WG41,Alliance,Paladin,1,4,12,66141,15367,302,,1,dps,1
WG,WG41,Alliance,Paladin,3,5,16,106000,28499,314,,1,dps,1
WG,WG41,Horde,Rogue,5,2,40,70420,18065,488,1,,dps,1
WG,WG41,Horde,Warrior,4,1,34,25700,8531,705,1,,dps,1
WG,WG41,Alliance,Hunter,4,6,11,61605,15730,294,,1,dps,1
WG,WG42,Horde,Death Knight,7,3,39,79710,9567,530,1,,dps,
WG,WG42,Alliance,Mage,4,5,44,84333,4704,278,,1,dps,
WG,WG42,Alliance,Warrior,2,6,28,36170,7606,332,,1,dps,
WG,WG42,Alliance,Priest,0,3,44,16260,150000,390,,1,heal,
WG,WG42,Alliance,Priest,17,3,43,183000,38293,387,,1,dps,
WG,WG42,Horde,Mage,5,5,42,78180,24147,382,1,,dps,
WG,WG42,Horde,Hunter,4,3,42,104000,7376,533,1,,dps,
WG,WG42,Horde,Paladin,23,3,46,158000,32676,392,1,,dps,
WG,WG42,Alliance,Rogue,1,6,24,43471,3133,330,,1,dps,
WG,WG42,Horde,Shaman,0,5,35,10648,72337,521,1,,heal,
WG,WG42,Horde,Paladin,2,6,41,105000,27970,531,1,,dps,
WG,WG42,Alliance,Demon Hunter,2,3,38,38418,2815,370,,1,dps,
WG,WG42,Horde,Shaman,0,3,36,2385,42075,373,1,,heal,
WG,WG42,Horde,Paladin,3,7,40,75692,17215,528,1,,dps,
WG,WG42,Horde,Paladin,4,5,37,75061,30507,373,1,,dps,
WG,WG42,Alliance,Warrior,6,6,43,82892,14101,387,,1,dps,
WG,WG42,Alliance,Demon Hunter,1,5,36,45938,7169,366,,1,dps,
WG,WG42,Horde,Druid,0,5,42,3662,203000,383,1,,heal,
WG,WG42,Alliance,Paladin,0,4,38,12342,153000,375,,1,heal,
WG,WG42,Alliance,Death Knight,10,6,40,126000,33219,383,,1,dps,
SM,SM32,Alliance,Mage,2,3,22,56122,6572,767,1,,dps,
SM,SM32,Alliance,Death Knight,2,0,20,54619,7493,535,1,,dps,
SM,SM32,Alliance,Warlock,5,0,26,100000,66651,556,1,,dps,
SM,SM32,Horde,Druid,2,4,16,83874,36822,252,,1,dps,
SM,SM32,Horde,Druid,3,1,19,41207,5421,259,,1,dps,
SM,SM32,Horde,Warrior,2,4,18,59347,8959,256,,1,dps,
SM,SM32,Horde,Shaman,1,4,20,21032,149000,260,,1,heal,
SM,SM32,Alliance,Paladin,1,5,22,104000,22181,769,1,,dps,
SM,SM32,Alliance,Monk,2,5,21,50837,36765,758,1,,dps,
SM,SM32,Horde,Warlock,1,3,16,69104,21543,251,,1,dps,
SM,SM32,Horde,Monk,1,2,16,4785,114000,252,,1,heal,
SM,SM32,Alliance,Shaman,2,2,17,113000,8504,521,1,,dps,
SM,SM32,Alliance,Monk,1,0,23,8015,175000,766,1,,heal,
SM,SM32,Alliance,Priest,3,2,18,21244,145000,523,1,,heal,
SM,SM32,Alliance,Rogue,8,3,22,100000,13057,761,1,,dps,
SM,SM32,Horde,Priest,1,2,17,23351,70766,213,,1,heal,
SM,SM32,Horde,Paladin,2,4,18,106000,21396,256,,1,dps,
SM,SM32,Alliance,Hunter,1,2,18,67814,14722,748,1,,dps,
SM,SM32,Horde,Warlock,0,3,15,76533,48937,209,,1,dps,
SM,SM32,Horde,Priest,9,0,18,112000,24350,216,,1,dps,
SM,SM33,Alliance,Paladin,2,1,35,27577,36221,795,1,,heal,
SM,SM33,Alliance,Hunter,5,3,35,55725,5588,792,1,,dps,
SM,SM33,Alliance,Druid,0,1,37,98,187000,797,1,,heal,
SM,SM33,Horde,Shaman,4,4,12,76776,16654,186,,1,dps,
SM,SM33,Alliance,Druid,2,4,33,44876,7810,560,1,,dps,
SM,SM33,Alliance,Priest,3,2,29,22680,10562,776,1,,dps,
SM,SM33,Horde,Druid,0,4,12,43633,14753,181,,1,dps,
SM,SM33,Alliance,Hunter,7,2,35,38255,16370,792,1,,dps,
SM,SM33,Alliance,Mage,11,0,39,92521,12660,808,1,,dps,
SM,SM33,Horde,Shaman,0,6,11,8073,77698,177,,1,heal,
SM,SM33,Horde,Shaman,1,5,10,24224,6901,176,,1,dps,
SM,SM33,Alliance,Druid,1,3,32,43973,7924,781,1,,dps,
SM,SM33,Alliance,Hunter,3,2,34,46805,7971,798,1,,dps,
SM,SM33,Horde,Hunter,0,1,3,995,3924,101,,1,dps,
SM,SM33,Horde,Warlock,2,4,16,78083,13490,194,,1,dps,
SM,SM33,Horde,Demon Hunter,2,3,12,44596,18643,185,,1,dps,
SM,SM33,Horde,Priest,7,4,14,58066,23753,184,,1,dps,
SM,SM33,Alliance,Mage,8,0,38,51209,7234,801,1,,dps,
SM,SM33,Horde,Druid,0,5,12,19817,9927,180,,1,dps,
SM,SM33,Horde,Priest,2,6,12,47490,18527,180,,1,dps,
SM,SM34,Horde,Demon Hunter,0,0,35,2554,235,215,1,,dps,
SM,SM34,Horde,Druid,3,0,37,50134,5833,519,1,,dps,
SM,SM34,Horde,Monk,0,0,36,1437,68535,517,1,,heal,
SM,SM34,Alliance,Warrior,0,6,3,25868,3136,195,,1,dps,
SM,SM34,Horde,Shaman,1,0,34,13069,66975,513,1,,heal,
SM,SM34,Alliance,Warrior,0,7,3,9007,0,194,,1,dps,
SM,SM34,Horde,Warrior,6,1,34,45365,10790,513,1,,dps,
SM,SM34,Horde,Demon Hunter,8,2,35,59124,17514,365,1,,dps,
SM,SM34,Horde,Warlock,3,0,35,20757,8677,215,1,,dps,
SM,SM34,Alliance,Mage,0,6,3,47598,25253,195,,1,dps,
SM,SM34,Alliance,Death Knight,0,5,4,38473,18078,197,,1,dps,
SM,SM34,Alliance,Paladin,1,0,6,11662,6629,205,,1,dps,
SM,SM34,Horde,Paladin,6,1,36,63180,16043,517,1,,dps,
SM,SM34,Horde,Demon Hunter,3,1,37,64251,3200,369,1,,dps,
SM,SM34,Alliance,Hunter,1,1,6,32453,5316,205,,1,dps,
SM,SM34,Alliance,Warrior,1,6,4,35014,6684,198,,1,dps,
SM,SM34,Alliance,Priest,0,5,4,1180,30776,199,,1,heal,
SM,SM34,Horde,Demon Hunter,4,1,33,48417,4708,361,1,,dps,
SM,SM34,Alliance,Rogue,2,0,6,24701,5718,205,,1,dps,
SM,SM35,Horde,Death Knight,5,5,22,63134,15379,216,,1,dps,
SM,SM35,Alliance,Warrior,6,4,45,39943,16791,798,1,,dps,
SM,SM35,Alliance,Mage,4,4,45,51297,15214,809,1,,dps,
SM,SM35,Horde,Paladin,3,8,19,61903,19506,210,,1,dps,
SM,SM35,Alliance,Paladin,5,1,52,81676,15527,826,1,,dps,
SM,SM35,Alliance,Mage,3,0,52,47969,10457,600,1,,dps,
SM,SM35,Alliance,Druid,0,4,48,802,119000,813,1,,heal,
SM,SM35,Horde,Monk,2,6,20,31897,35895,212,,1,heal,
SM,SM35,Alliance,Rogue,3,2,50,27941,16193,820,1,,dps,
SM,SM35,Alliance,Warlock,3,2,49,39453,19576,595,1,,dps,
SM,SM35,Horde,Rogue,3,6,18,33529,4200,208,,1,dps,
SM,SM35,Alliance,Hunter,3,3,49,47121,2956,822,1,,dps,
SM,SM35,Horde,Warlock,6,5,19,107000,44557,210,,1,dps,
SM,SM35,Horde,Hunter,1,5,21,22950,6137,214,,1,dps,
SM,SM35,Horde,Death Knight,1,5,19,58529,24431,211,,1,dps,
SM,SM35,Horde,Paladin,1,3,18,31347,28833,207,,1,dps,
SM,SM35,Alliance,Paladin,12,3,49,83020,35703,589,1,,dps,
SM,SM35,Horde,Shaman,1,8,18,30583,7791,209,,1,dps,
SM,SM35,Alliance,Warlock,15,1,53,88697,47874,824,1,,dps,
SS,SS9,Alliance,Mage,3,3,26,54952,6762,992,1,,dps,
SS,SS9,Horde,Mage,1,3,13,24599,10037,230,,1,dps,
SS,SS9,Horde,Monk,0,7,9,35991,23694,222,,1,dps,
SS,SS9,Horde,Druid,2,2,14,20864,11127,230,,1,dps,
SS,SS9,Alliance,Mage,5,0,34,46508,7367,796,1,,dps,
SS,SS9,Alliance,Rogue,5,1,27,22013,4940,999,1,,dps,
SS,SS9,Alliance,Demon Hunter,5,2,34,43310,6727,1025,1,,dps,
SS,SS9,Horde,Shaman,1,5,12,14220,60999,226,,1,heal,
SS,SS9,Horde,Priest,2,3,14,32813,25281,230,,1,dps,
SS,SS9,Alliance,Death Knight,7,2,34,75995,5808,1025,1,,dps,
SS,SS9,Horde,Death Knight,4,3,15,64440,29149,234,,1,dps,
SS,SS9,Horde,Monk,1,3,14,1451,31376,232,,1,heal,
SS,SS9,Alliance,Rogue,0,4,14,25166,3935,234,1,,dps,
SS,SS9,Horde,Warrior,2,4,14,25166,3935,234,,1,dps,
SS,SS9,Alliance,Shaman,6,1,28,60491,2870,547,1,,dps,
SS,SS9,Alliance,Monk,1,2,32,3159,82580,792,1,,heal,
SS,SS9,Alliance,Priest,1,1,33,20648,77266,793,1,,heal,
SS,SS9,Horde,Demon Hunter,2,3,14,57090,6987,236,,1,dps,
SS,SS9,Horde,Warlock,2,4,12,22342,13107,228,,1,dps,
SS,SS9,Alliance,Warlock,4,1,32,26007,8656,1015,1,,dps,
SS,SS10,Alliance,Hunter,2,4,7,16596,5073,357,,1,dps,
SS,SS10,Alliance,Shaman,0,5,7,9549,52229,359,,1,heal,
SS,SS10,Horde,Paladin,0,1,32,7508,67367,515,1,,heal,
SS,SS10,Horde,Hunter,5,0,29,47539,5520,517,1,,dps,
SS,SS10,Horde,Shaman,0,3,36,6901,78230,673,1,,heal,
SS,SS10,Horde,Warlock,6,0,29,40412,13959,367,1,,dps,
SS,SS10,Alliance,Warlock,0,6,8,56324,24242,362,,1,dps,
SS,SS10,Alliance,Hunter,0,1,8,881,3638,243,,1,dps,
SS,SS10,Horde,Mage,5,1,36,54309,2173,523,1,,dps,
SS,SS10,Horde,Rogue,3,2,28,43543,6544,657,1,,dps,
SS,SS10,Alliance,Paladin,1,5,7,36680,18033,357,,1,dps,
SS,SS10,Alliance,Paladin,0,1,0,10552,366,127,,1,dps,
SS,SS10,Horde,Hunter,2,1,35,44508,7120,671,1,,dps,
SS,SS10,Alliance,Druid,0,4,0,4788,44189,225,,1,heal,
SS,SS10,Horde,Hunter,2,0,37,20784,3783,529,1,,dps,
SS,SS10,Horde,Hunter,8,0,38,74877,5119,531,1,,dps,
SS,SS10,Alliance,Druid,1,5,7,26039,9302,357,,1,dps,
SS,SS10,Horde,Warlock,7,0,38,67584,8346,681,1,,dps,
SS,SS10,Alliance,Priest,1,5,2,17764,9891,344,,1,dps,
SS,SS10,Alliance,Warrior,1,4,7,30250,11659,245,,1,dps,
SS,SS11,Horde,Rogue,7,1,23,64094,19694,553,1,,dps,1
SS,SS11,Alliance,Mage,2,3,26,12507,3022,477,,1,dps,1
SS,SS11,Alliance,Mage,3,4,21,51608,15021,632,,1,dps,1
SS,SS11,Alliance,Warlock,4,2,32,54580,15617,496,,1,dps,1
SS,SS11,Alliance,Priest,0,2,32,11796,65218,664,,1,heal,1
SS,SS11,Alliance,Hunter,0,2,17,14429,3416,621,,1,dps,1
SS,SS11,Horde,Shaman,0,6,21,15812,99577,812,1,,heal,1
SS,SS11,Horde,Warrior,4,3,14,48480,12229,799,1,,dps,1
SS,SS11,Horde,Hunter,4,4,18,42095,10556,350,1,,dps,1
SS,SS11,Alliance,Druid,5,2,31,69690,23319,661,,1,dps,1
SS,SS11,Horde,Priest,1,3,17,18837,73922,803,1,,heal,1
SS,SS11,Horde,Demon Hunter,0,5,20,71121,9991,809,1,,dps,1
SS,SS11,Alliance,Priest,0,2,30,14976,133,656,,1,dps,1
SS,SS11,Horde,Hunter,0,3,25,33551,7821,598,1,,dps,1
SS,SS11,Horde,Mage,1,3,17,16657,13145,290,1,,dps,1
SS,SS11,Horde,Hunter,1,5,22,33794,5381,589,1,,dps,1
SS,SS11,Alliance,Mage,7,2,33,114000,17315,666,,1,dps,1
SS,SS11,Horde,Demon Hunter,8,1,23,62754,17580,360,1,,dps,1
SS,SS11,Alliance,Warlock,8,3,32,95514,29302,666,,1,dps,1
SS,SS11,Alliance,Rogue,6,4,29,31916,5341,654,,1,dps,1
SA,SA8,Horde,Shaman,1,5,28,16505,21669,190,1,,heal,
SA,SA8,Horde,Warlock,4,8,28,156000,80823,489,1,,dps,
SA,SA8,Horde,Rogue,4,2,31,72742,26661,493,1,,dps,
SA,SA8,Horde,Mage,1,4,29,78128,36980,486,1,,dps,
SA,SA8,Horde,Warlock,1,3,25,135000,58611,266,1,,dps,
SA,SA8,Alliance,Death Knight,5,5,50,96727,41737,350,,1,dps,
SA,SA8,Alliance,Warlock,8,2,55,127000,70339,369,,1,dps,
SA,SA8,Alliance,Warlock,2,3,49,48113,39407,341,,1,dps,
SA,SA8,Horde,Warlock,1,5,23,58579,36711,277,1,,dps,
SA,SA8,Horde,Shaman,0,3,26,15314,103000,274,1,,heal,
SA,SA8,Alliance,Hunter,4,3,54,153000,17123,341,,1,dps,
SA,SA8,Alliance,Monk,0,1,56,5971,191000,369,,1,heal,
SA,SA8,Alliance,Demon Hunter,3,3,41,52632,10972,305,,1,dps,
SA,SA8,Horde,Hunter,2,6,28,34133,11469,485,1,,dps,
SA,SA8,Alliance,Paladin,5,3,50,63002,17084,346,,1,dps,
SA,SA8,Horde,Monk,1,2,26,2594,49773,265,1,,heal,
SA,SA8,Horde,Mage,1,9,27,78068,25887,488,1,,dps,
SA,SA8,Alliance,Paladin,6,3,47,79330,20159,342,,1,dps,
SA,SA8,Alliance,Priest,8,1,60,123000,30672,362,,1,dps,
SA,SA8,Alliance,Rogue,3,4,56,49321,10935,347,,1,dps,
SA,SA8,Alliance,Paladin,3,1,43,20760,17811,311,,1,dps,
SA,SA8,Horde,Warlock,4,5,26,115000,66300,335,1,,dps,
SA,SA8,Alliance,Priest,12,3,62,212000,52515,383,,1,dps,
SA,SA8,Alliance,Warlock,8,0,60,109000,47507,361,,1,dps,
SA,SA8,Horde,Druid,0,7,22,21203,15743,475,1,,dps,
SA,SA8,Alliance,Paladin,0,1,52,15401,201000,352,,1,heal,
SA,SA8,Horde,Warlock,5,4,28,129000,51885,357,1,,dps,
SA,SA8,Horde,Paladin,1,5,29,6980,159000,345,1,,heal,
SA,SA8,Alliance,Warrior,3,2,50,47300,11999,383,,1,dps,
SA,SA8,Horde,Shaman,10,1,31,124000,20049,497,1,,dps,
SA,SA9,Alliance,Death Knight,5,3,39,111000,25365,218,1,,dps,
SA,SA9,Alliance,Paladin,3,4,50,94213,19768,568,1,,dps,
SA,SA9,Horde,Druid,1,3,70,15470,309000,266,,1,heal,
SA,SA9,Horde,Priest,4,2,68,67728,12948,267,,1,dps,
SA,SA9,Alliance,Mage,0,9,50,91243,12241,332,1,,dps,
SA,SA9,Alliance,Druid,1,5,49,14854,139000,575,1,,heal,
SA,SA9,Alliance,Druid,3,10,51,92835,18101,325,1,,dps,
SA,SA9,Alliance,Priest,2,6,50,43033,231000,553,1,,heal,
SA,SA9,Horde,Mage,1,2,69,191000,28581,261,,1,dps,
SA,SA9,Horde,Shaman,0,5,67,39058,147000,258,,1,heal,
SA,SA9,Alliance,Rogue,1,5,55,48795,12820,339,1,,dps,
SA,SA9,Horde,Paladin,13,5,65,161000,53241,264,,1,dps,
SA,SA9,Horde,Monk,8,3,68,104000,34185,259,,1,dps,
SA,SA9,Alliance,Rogue,4,7,49,58295,26393,772,1,,dps,
SA,SA9,Horde,Warlock,7,4,68,120000,36376,260,,1,dps,
SA,SA9,Alliance,Rogue,2,2,48,36811,6773,342,1,,dps,
SA,SA9,Horde,Druid,1,2,47,40849,67973,243,,1,heal,
SA,SA9,Alliance,Warlock,8,6,56,170000,44020,336,1,,dps,
SA,SA9,Horde,Druid,0,0,13,15318,54980,129,,1,heal,
SA,SA9,Alliance,Druid,1,2,60,4805,209000,348,1,,heal,
SA,SA9,Horde,Rogue,6,5,68,105000,22143,263,,1,dps,
SA,SA9,Alliance,Warlock,5,7,44,151000,99119,780,1,,dps,
SA,SA9,Horde,Mage,13,6,67,159000,16895,255,,1,dps,
SA,SA9,Horde,Warlock,6,4,64,82821,38752,254,,1,dps,
SA,SA9,Alliance,Rogue,8,4,60,71319,12960,587,1,,dps,
SA,SA9,Alliance,Warlock,7,6,52,156000,80176,813,1,,dps,
SA,SA9,Horde,Death Knight,4,7,63,99656,15526,253,,1,dps,
SA,SA9,Alliance,Death Knight,14,5,59,186000,63877,800,1,,dps,
SA,SA9,Horde,Warrior,9,3,74,171000,32828,271,,1,dps,
SA,SA9,Horde,Shaman,6,10,62,96791,8124,259,,1,dps,
SM,SM36,Alliance,Druid,2,1,48,9015,119000,707,1,,heal,1
SM,SM36,Alliance,Hunter,3,2,47,26042,1165,699,1,,dps,1
SM,SM36,Horde,Shaman,2,7,10,49913,14078,241,,1,dps,1
SM,SM36,Alliance,Warrior,18,2,50,152000,10946,711,1,,dps,1
SM,SM36,Horde,Warlock,0,7,6,37250,46128,233,,1,dps,1
SM,SM36,Alliance,Hunter,7,0,49,82066,0,710,1,,dps,1
SM,SM36,Horde,Death Knight,0,6,9,72513,30174,241,,1,dps,1
SM,SM36,Horde,Rogue,4,4,8,55802,12003,243,,1,dps,1
SM,SM36,Horde,Druid,1,6,5,68974,34774,231,,1,dps,1
SM,SM36,Alliance,Demon Hunter,6,0,50,115000,6642,1054,1,,dps,1
SM,SM36,Horde,Shaman,0,9,5,7297,96346,231,,1,heal,1
SM,SM36,Alliance,Death Knight,2,2,46,40316,10293,697,1,,dps,1
SM,SM36,Alliance,Priest,0,1,54,10454,167000,728,1,,heal,1
SM,SM36,Alliance,Warlock,2,2,39,44548,16678,1018,1,,dps,1
SM,SM36,Horde,Death Knight,1,7,9,49611,11374,239,,1,dps,1
SM,SM36,Alliance,Priest,10,1,51,128000,15745,720,1,,dps,1
SM,SM36,Horde,Rogue,1,2,10,18681,17023,247,,1,dps,1
SM,SM36,Horde,Monk,0,7,10,293,95806,241,,1,heal,1
SM,SM36,Horde,Warlock,0,1,0,28679,10798,182,,1,dps,1
SM,SM36,Alliance,Death Knight,6,0,43,80985,11593,703,1,,dps,1
SM,SM37,Horde,Hunter,2,0,27,56290,4098,365,1,,dps,
SM,SM37,Alliance,Hunter,1,2,2,16054,6887,162,,1,dps,
SM,SM37,Horde,Priest,0,0,26,7282,30631,364,1,,heal,
SM,SM37,Horde,Druid,0,0,21,17190,1667,353,1,,dps,
SM,SM37,Alliance,Monk,0,2,2,579,79388,162,,1,heal,
SM,SM37,Horde,Shaman,1,0,24,3707,37110,359,1,,heal,
SM,SM37,Horde,Shaman,3,0,18,28779,2100,307,1,,dps,
SM,SM37,Horde,Druid,2,1,25,26305,16785,362,1,,dps,
SM,SM37,Alliance,Priest,0,6,2,13599,2667,162,,1,dps,
SM,SM37,Horde,Mage,4,0,27,33880,6620,515,1,,dps,
SM,SM37,Horde,Hunter,0,2,24,7881,5981,360,1,,dps,
SM,SM37,Horde,Priest,12,0,28,38918,5733,368,1,,dps,
SM,SM37,Alliance,Shaman,0,2,2,45410,7341,162,,1,dps,
SM,SM37,Alliance,Demon Hunter,0,1,0,3309,0,157,,1,dps,
SM,SM37,Alliance,Hunter,1,2,2,8205,2816,132,,1,dps,
SM,SM37,Alliance,Mage,0,4,3,23127,4090,167,,1,dps,
SM,SM37,Alliance,Druid,0,2,2,7682,3543,134,,1,dps,
SM,SM37,Horde,Druid,3,0,24,33961,6901,510,1,,dps,
SM,SM37,Alliance,Priest,1,5,3,17254,3347,167,,1,dps,
